cpf,nome,idade,cidade
620.664.842-70,Cliente_90515,18,Porto Alegre
441.855.169-75,Cliente_44366,19,São Paulo
450.483.864-85,Cliente_16369,44,Porto Alegre
759.872.404-09,Cliente_36278,37,São Paulo
246.022.147-97,Cliente_76891,19,Porto Alegre
194.435.122-11,Cliente_89899,55,Belo Horizonte
890.625.203-08,Cliente_30747,87,São Paulo
400.784.700-21,Cliente_30545,27,Porto Alegre
794.610.655-66,Cliente_38242,86,Belo Horizonte
867.494.385-39,Cliente_49165,68,Belo Horizonte
844.666.387-21,Cliente_93919,48,Belo Horizonte
117.578.404-43,Cliente_19223,67,São Paulo
023.822.163-60,Cliente_36906,32,Porto Alegre
405.241.276-11,Cliente_93186,63,Porto Alegre
461.196.147-88,Cliente_69371,86,Porto Alegre
011.308.471-44,Duplicata_Cliente_10211,85,Belo Horizonte
683.251.587-19,Cliente_78900,56,Belo Horizonte
939.819.253-51,Cliente_54424,35,Porto Alegre
445.195.093-78,Duplicata_Cliente_27581,75,Belo Horizonte
269.417.533-31,Cliente_90060,35,Rio de Janeiro
823.440.382-64,Cliente_96506,44,Belo Horizonte
198.249.802-10,Cliente_7227,42,Belo Horizonte
706.377.175-20,Cliente_24990,80,São Paulo
113.229.046-50,Cliente_92062,20,Porto Alegre
435.348.022-76,Cliente_58780,31,Belo Horizonte
077.543.557-01,Cliente_86659,46,Porto Alegre
000.577.732-11,Cliente_69824,60,Belo Horizonte
316.967.915-53,Cliente_25941,48,Rio de Janeiro
414.274.653-71,Cliente_54837,36,Rio de Janeiro
050.558.481-62,Cliente_71783,45,Rio de Janeiro
082.840.371-65,Cliente_70003,49,São Paulo
059.998.895-96,Cliente_59502,68,São Paulo
711.678.235-40,Cliente_1773,65,Belo Horizonte
545.191.635-79,Cliente_80922,25,São Paulo
819.192.458-71,Cliente_40595,22,Rio de Janeiro
499.204.572-30,Cliente_74310,43,São Paulo
546.230.518-46,Cliente_64215,45,Belo Horizonte
667.213.947-82,Cliente_85758,82,Belo Horizonte
424.677.827-35,Cliente_84393,59,Porto Alegre
473.916.922-39,Cliente_74097,71,Rio de Janeiro
846.411.105-30,Cliente_12594,58,Porto Alegre
589.178.682-66,Cliente_86920,83,Rio de Janeiro
866.686.145-23,Cliente_83101,40,São Paulo
316.201.087-04,Cliente_9952,30,São Paulo
355.632.685-00,Cliente_48248,36,Rio de Janeiro
838.718.570-17,Cliente_49052,65,São Paulo
166.491.555-94,Cliente_78798,32,Porto Alegre
754.677.032-77,Cliente_79467,58,Belo Horizonte
008.305.010-88,Cliente_27696,33,Belo Horizonte
962.708.467-06,Cliente_78415,21,São Paulo
275.866.469-02,Cliente_63290,74,Porto Alegre
382.366.883-80,Cliente_16441,79,Belo Horizonte
599.985.701-58,Cliente_81976,78,Rio de Janeiro
219.225.292-73,Duplicata_Cliente_32731,43,Belo Horizonte
963.574.993-74,Cliente_1855,22,Belo Horizonte
797.420.964-06,Cliente_41831,18,São Paulo
312.006.794-66,Cliente_19093,18,Porto Alegre
041.293.050-18,Cliente_20582,38,Rio de Janeiro
147.627.369-37,Cliente_86241,50,Rio de Janeiro
789.790.600-09,Cliente_11981,40,Belo Horizonte
594.132.506-18,Cliente_92525,21,Porto Alegre
794.606.214-14,Cliente_98356,90,Belo Horizonte
837.637.400-15,Cliente_23668,39,Belo Horizonte
236.772.368-00,Cliente_12617,27,São Paulo
155.914.282-07,Cliente_38559,49,Porto Alegre
971.275.033-70,Duplicata_Cliente_74038,85,Porto Alegre
621.577.696-33,Cliente_36030,85,Rio de Janeiro
621.010.257-36,Cliente_94358,38,Belo Horizonte
771.258.989-55,Cliente_17523,63,Belo Horizonte
658.647.431-00,Cliente_18143,63,Belo Horizonte
688.596.278-34,Cliente_3740,79,Belo Horizonte
845.253.495-73,Cliente_96153,85,Rio de Janeiro
227.947.881-16,Cliente_73391,66,São Paulo
067.151.571-38,Cliente_40157,40,São Paulo
552.234.759-76,Cliente_58473,48,São Paulo
437.040.724-94,Cliente_68998,21,São Paulo
524.838.124-06,Cliente_34886,55,São Paulo
352.565.854-01,Cliente_6626,39,Rio de Janeiro
915.490.445-59,Cliente_9729,61,São Paulo
830.625.524-09,Cliente_71192,67,Rio de Janeiro
249.318.025-91,Cliente_33327,70,Porto Alegre
136.762.349-95,Cliente_86453,41,Porto Alegre
419.511.094-73,Cliente_54113,44,Porto Alegre
460.444.798-54,Cliente_34039,67,Belo Horizonte
678.688.027-40,Cliente_29804,57,Belo Horizonte
470.449.554-01,Cliente_89766,52,São Paulo
092.011.112-23,Cliente_54505,22,Belo Horizonte
018.567.719-38,Cliente_1263,27,Porto Alegre
281.610.202-56,Duplicata_Cliente_10196,65,Rio de Janeiro
271.293.843-79,Duplicata_Cliente_37559,43,Porto Alegre
120.298.990-03,Cliente_34620,35,Rio de Janeiro
582.137.635-13,Cliente_36108,88,Rio de Janeiro
273.847.935-99,Cliente_53299,82,Belo Horizonte
943.332.283-52,Cliente_99352,29,Porto Alegre
642.123.589-13,Cliente_15924,32,Belo Horizonte
400.080.491-06,Cliente_5138,47,Belo Horizonte
824.074.387-01,Cliente_31843,22,São Paulo
996.866.376-05,Cliente_8238,63,Rio de Janeiro
852.377.492-08,Cliente_95309,24,Rio de Janeiro
772.121.778-49,Cliente_88108,47,Belo Horizonte
155.127.683-60,Cliente_9110,30,Rio de Janeiro
950.322.916-25,Cliente_68664,66,Porto Alegre
248.407.086-14,Cliente_59783,73,São Paulo
262.734.837-01,Cliente_66520,60,Porto Alegre
794.384.640-00,Cliente_83228,58,Belo Horizonte
744.335.216-63,Cliente_60480,76,Belo Horizonte
030.067.979-30,Cliente_53432,48,Rio de Janeiro
507.752.033-00,Cliente_80590,51,Porto Alegre
144.224.256-68,Duplicata_Cliente_44245,49,Porto Alegre
822.236.044-20,Cliente_5788,63,Porto Alegre
031.920.871-02,Cliente_23181,61,São Paulo
863.050.235-57,Cliente_33219,67,Porto Alegre
107.448.935-77,Cliente_53071,28,São Paulo
648.681.672-43,Cliente_44631,73,Rio de Janeiro
929.683.583-67,Cliente_37386,81,São Paulo
505.304.335-32,Cliente_50786,54,São Paulo
488.072.786-50,Cliente_75645,29,Belo Horizonte
922.529.076-49,Cliente_71542,70,São Paulo
987.059.227-98,Cliente_18543,82,São Paulo
425.430.568-07,Cliente_49155,30,Rio de Janeiro
594.885.312-82,Cliente_51856,76,Belo Horizonte
159.995.653-59,Cliente_29703,64,Rio de Janeiro
653.743.873-08,Cliente_24656,31,São Paulo
397.464.473-35,Cliente_16417,47,São Paulo
183.477.637-63,Cliente_67402,38,São Paulo
983.086.484-79,Cliente_79606,62,Belo Horizonte
350.010.795-86,Cliente_83659,71,Belo Horizonte
912.311.042-28,Cliente_23068,82,São Paulo
553.175.734-40,Cliente_58854,90,São Paulo
016.840.744-28,Duplicata_Cliente_6136,82,Porto Alegre
852.312.008-40,Cliente_91779,61,Porto Alegre
659.816.491-51,Cliente_18416,44,Rio de Janeiro
700.034.531-46,Cliente_62585,27,Rio de Janeiro
738.524.135-24,Cliente_27672,32,Porto Alegre
825.436.570-96,Cliente_99593,54,Belo Horizonte
689.901.128-00,Cliente_97298,89,Porto Alegre
504.625.515-47,Cliente_12852,26,São Paulo
673.774.769-82,Cliente_38776,32,Belo Horizonte
171.123.913-50,Cliente_10528,56,Rio de Janeiro
710.930.464-73,Duplicata_Cliente_94,76,Porto Alegre
966.404.719-81,Cliente_2103,89,Belo Horizonte
475.445.751-01,Cliente_30019,66,Porto Alegre
370.700.206-35,Cliente_67060,22,Porto Alegre
236.735.639-47,Cliente_63183,79,Rio de Janeiro
544.750.031-13,Cliente_63430,77,Belo Horizonte
954.613.652-21,Cliente_69049,40,Porto Alegre
854.163.682-84,Cliente_44355,57,Rio de Janeiro
869.396.460-78,Cliente_80185,69,Belo Horizonte
011.711.654-80,Cliente_63090,67,São Paulo
682.133.605-91,Cliente_43337,30,São Paulo
578.395.444-60,Cliente_2400,34,Porto Alegre
522.770.377-96,Cliente_7468,76,Rio de Janeiro
907.477.674-40,Cliente_55999,58,Belo Horizonte
881.873.787-27,Cliente_17976,21,Rio de Janeiro
793.838.424-07,Cliente_77668,77,Belo Horizonte
806.782.477-06,Cliente_42569,43,São Paulo
073.173.863-24,Cliente_98512,37,São Paulo
025.011.897-10,Cliente_33283,37,Porto Alegre
185.539.398-04,Cliente_53904,44,Rio de Janeiro
392.582.351-42,Cliente_86869,60,Rio de Janeiro
412.744.985-38,Cliente_71802,78,São Paulo
390.567.986-85,Duplicata_Cliente_2394,81,São Paulo
158.208.513-74,Cliente_21814,79,São Paulo
698.132.613-23,Cliente_22888,85,Belo Horizonte
125.155.120-38,Cliente_6140,52,Rio de Janeiro
364.740.250-85,Cliente_42070,70,Belo Horizonte
440.196.749-65,Cliente_29804,25,São Paulo
116.562.684-50,Cliente_85918,69,São Paulo
069.544.059-49,Cliente_77716,38,Belo Horizonte
595.033.431-00,Cliente_10841,52,Rio de Janeiro
785.574.710-92,Cliente_20524,19,Porto Alegre
809.088.080-03,Duplicata_Cliente_91122,50,São Paulo
225.744.092-72,Cliente_19052,89,Rio de Janeiro
774.727.144-10,Cliente_16010,23,Rio de Janeiro
699.178.448-64,Cliente_2749,63,Belo Horizonte
844.896.068-85,Cliente_93568,53,Belo Horizonte
709.720.907-03,Cliente_10848,74,Belo Horizonte
175.308.736-87,Cliente_38908,53,Belo Horizonte
042.538.624-46,Duplicata_Cliente_91861,57,Belo Horizonte
669.788.194-17,Cliente_26270,88,São Paulo
570.505.324-01,Duplicata_Cliente_85307,50,Porto Alegre
760.591.296-09,Cliente_33311,24,Belo Horizonte
581.586.660-19,Cliente_29891,18,Rio de Janeiro
858.213.280-80,Cliente_87592,31,Porto Alegre
018.661.050-51,Cliente_63378,68,Rio de Janeiro
584.524.804-31,Cliente_79786,21,São Paulo
980.941.379-32,Cliente_62095,41,Belo Horizonte
374.688.843-31,Cliente_51154,54,Porto Alegre
946.536.474-61,Cliente_29393,45,São Paulo
688.743.726-04,Cliente_9717,51,Porto Alegre
526.259.649-52,Cliente_7386,80,São Paulo
605.033.748-90,Cliente_22729,45,Belo Horizonte
995.384.256-69,Cliente_97494,68,Rio de Janeiro
488.182.302-71,Cliente_99098,79,Porto Alegre
311.587.993-81,Cliente_42223,24,Belo Horizonte
603.830.311-17,Cliente_8705,57,Porto Alegre
588.265.003-80,Cliente_27531,86,São Paulo
279.332.804-98,Cliente_43496,83,Porto Alegre
491.396.900-59,Cliente_88355,63,Porto Alegre
296.351.564-21,Cliente_19247,86,Porto Alegre
590.479.608-07,Cliente_76125,33,Belo Horizonte
340.361.935-46,Cliente_27122,63,Belo Horizonte
815.299.723-45,Cliente_9398,61,Belo Horizonte
296.884.320-67,Cliente_25459,48,Porto Alegre
516.973.068-37,Cliente_5058,84,Porto Alegre
218.271.502-97,Cliente_7108,82,São Paulo
418.389.971-05,Cliente_960,83,Rio de Janeiro
352.179.916-66,Cliente_25628,57,São Paulo
751.315.011-72,Cliente_28842,77,Belo Horizonte
062.887.995-48,Cliente_14145,27,Belo Horizonte
367.725.192-30,Cliente_68406,18,Rio de Janeiro
561.369.159-28,Cliente_28619,82,Rio de Janeiro
586.429.945-68,Cliente_75547,42,São Paulo
172.742.600-22,Cliente_39356,20,São Paulo
251.959.290-76,Cliente_9648,43,Belo Horizonte
324.331.834-30,Cliente_16564,32,São Paulo
538.789.938-89,Cliente_23450,21,Porto Alegre
776.906.300-06,Cliente_29032,82,São Paulo
311.333.295-86,Cliente_68774,22,Belo Horizonte
507.598.475-41,Cliente_28974,54,São Paulo
092.724.136-64,Cliente_85699,36,Porto Alegre
502.673.945-86,Cliente_16579,48,Porto Alegre
867.500.151-74,Duplicata_Cliente_59445,78,Rio de Janeiro
064.409.870-89,Cliente_47705,77,Rio de Janeiro
684.196.432-20,Cliente_59887,32,São Paulo
578.149.060-40,Duplicata_Cliente_56722,88,Rio de Janeiro
371.355.541-91,Cliente_61338,40,Belo Horizonte
388.340.585-00,Cliente_32896,57,São Paulo
006.622.865-45,Cliente_74549,25,São Paulo
869.588.672-70,Cliente_17644,82,Rio de Janeiro
005.288.517-80,Cliente_21005,25,Rio de Janeiro
872.430.488-38,Cliente_33737,67,São Paulo
672.124.011-45,Cliente_78402,24,São Paulo
767.132.801-45,Cliente_48072,23,Porto Alegre
829.814.677-86,Cliente_50486,33,Porto Alegre
892.678.675-71,Cliente_7196,48,Rio de Janeiro
546.475.500-44,Cliente_11197,47,Rio de Janeiro
498.093.011-54,Cliente_61255,80,Belo Horizonte
751.746.823-57,Cliente_96716,18,São Paulo
473.808.554-92,Cliente_6948,73,Belo Horizonte
844.870.035-04,Cliente_13373,27,Porto Alegre
947.441.949-31,Cliente_6843,77,Porto Alegre
542.234.404-97,Cliente_88606,90,Porto Alegre
783.592.399-83,Cliente_77928,53,Porto Alegre
121.380.564-30,Cliente_77195,75,Rio de Janeiro
892.527.436-18,Duplicata_Cliente_4672,72,Belo Horizonte
500.380.242-09,Cliente_43626,68,Rio de Janeiro
377.699.343-03,Cliente_65526,46,Porto Alegre
078.462.870-01,Cliente_88767,48,Rio de Janeiro
396.458.949-72,Cliente_72076,28,São Paulo
397.704.992-50,Cliente_40829,73,São Paulo
176.631.640-91,Duplicata_Cliente_35506,38,Porto Alegre
524.560.593-79,Cliente_39202,46,São Paulo
404.951.302-14,Cliente_16448,49,Rio de Janeiro
350.115.921-89,Cliente_25846,22,Rio de Janeiro
768.752.818-21,Cliente_62393,19,Rio de Janeiro
614.228.369-59,Cliente_44630,20,Belo Horizonte
264.349.567-54,Cliente_70583,39,São Paulo
154.608.149-60,Cliente_89650,36,Rio de Janeiro
771.682.210-19,Cliente_12956,85,São Paulo
296.828.911-08,Cliente_63692,71,Porto Alegre
801.464.860-99,Cliente_59000,59,Belo Horizonte
022.171.761-70,Duplicata_Cliente_51466,84,São Paulo
865.890.892-56,Cliente_39117,66,Belo Horizonte
705.804.524-09,Cliente_15111,35,São Paulo
013.804.356-68,Cliente_2326,50,São Paulo
211.178.400-18,Cliente_51763,65,Belo Horizonte
107.109.783-08,Cliente_59435,77,São Paulo
077.122.038-30,Cliente_41831,60,Porto Alegre
650.772.665-65,Cliente_2800,54,São Paulo
127.655.705-15,Cliente_62504,44,Rio de Janeiro
145.092.368-24,Cliente_72950,33,Porto Alegre
889.564.048-95,Cliente_97366,36,Porto Alegre
340.590.787-00,Cliente_50173,75,São Paulo
091.913.882-95,Cliente_17538,72,Rio de Janeiro
617.118.206-01,Cliente_38433,71,São Paulo
887.804.725-24,Cliente_86382,28,Rio de Janeiro
682.764.425-10,Cliente_98679,78,Rio de Janeiro
918.997.935-42,Cliente_41585,42,Belo Horizonte
278.597.928-18,Cliente_54961,62,São Paulo
517.868.591-14,Cliente_21250,18,Belo Horizonte
296.755.182-19,Cliente_96649,73,Porto Alegre
805.594.619-17,Cliente_78397,70,Rio de Janeiro
314.238.277-16,Cliente_17133,78,Rio de Janeiro
602.098.039-16,Cliente_83769,71,Rio de Janeiro
621.111.118-56,Cliente_38930,82,Porto Alegre
282.559.813-57,Cliente_41837,70,São Paulo
556.278.254-56,Cliente_35264,56,São Paulo
714.562.690-03,Cliente_48525,27,Rio de Janeiro
445.465.548-00,Cliente_3174,76,Belo Horizonte
992.153.279-08,Cliente_82203,70,Belo Horizonte
416.497.535-00,Cliente_11415,36,Belo Horizonte
792.222.299-83,Cliente_52278,84,Rio de Janeiro
379.309.653-09,Cliente_95969,30,Belo Horizonte
925.515.164-98,Cliente_94026,71,Belo Horizonte
815.562.566-47,Cliente_89880,41,Rio de Janeiro
773.032.492-06,Duplicata_Cliente_83931,77,Belo Horizonte
315.103.649-00,Cliente_17177,88,São Paulo
962.379.803-26,Cliente_43933,37,Porto Alegre
023.535.193-85,Cliente_4736,23,Rio de Janeiro
491.716.141-09,Cliente_9830,52,São Paulo
194.651.282-60,Cliente_47398,62,Porto Alegre
795.985.457-25,Cliente_78243,42,São Paulo
301.438.342-23,Cliente_44636,33,São Paulo
823.022.940-68,Cliente_29329,78,São Paulo
343.219.268-15,Cliente_4525,27,Belo Horizonte
617.066.926-84,Cliente_71049,87,Rio de Janeiro
168.920.619-58,Cliente_75885,54,Rio de Janeiro
205.962.272-72,Cliente_31531,53,Belo Horizonte
094.462.073-63,Cliente_18739,52,São Paulo
392.272.980-02,Cliente_88858,89,Rio de Janeiro
186.472.273-87,Cliente_98672,36,São Paulo
562.482.608-77,Cliente_97822,35,Porto Alegre
271.802.458-52,Cliente_55433,21,Rio de Janeiro
451.708.469-83,Cliente_67493,83,Rio de Janeiro
817.287.238-09,Cliente_2292,54,Porto Alegre
257.486.701-78,Cliente_92843,38,Rio de Janeiro
356.508.123-65,Cliente_14197,48,São Paulo
914.856.914-35,Cliente_22395,77,São Paulo
552.276.793-63,Cliente_93580,70,Porto Alegre
181.231.506-60,Cliente_84658,51,Porto Alegre
556.111.164-77,Cliente_60769,52,Rio de Janeiro
797.863.774-35,Cliente_21499,52,São Paulo
399.555.485-76,Cliente_53255,29,São Paulo
048.747.716-29,Cliente_20756,47,São Paulo
108.806.996-71,Cliente_47062,86,Belo Horizonte
885.873.542-05,Cliente_11146,61,São Paulo
303.976.439-00,Cliente_75103,56,São Paulo
967.014.875-80,Cliente_89951,29,Porto Alegre
574.578.998-04,Cliente_90311,65,Porto Alegre
261.194.197-13,Cliente_82972,20,Rio de Janeiro
418.170.802-02,Cliente_46404,18,Belo Horizonte
872.096.435-83,Cliente_52249,40,Belo Horizonte
432.243.637-46,Cliente_92617,54,Rio de Janeiro
100.525.070-76,Cliente_90600,54,Rio de Janeiro
187.331.896-09,Cliente_63416,80,São Paulo
581.204.823-10,Cliente_32490,26,Porto Alegre
231.652.423-05,Cliente_3005,86,Porto Alegre
700.394.443-09,Cliente_64306,61,Porto Alegre
615.616.548-76,Cliente_72439,86,Belo Horizonte
981.290.523-50,Cliente_18696,38,Porto Alegre
030.800.348-99,Cliente_76815,71,Belo Horizonte
194.522.612-93,Cliente_63728,48,São Paulo
304.466.200-17,Cliente_68394,27,Porto Alegre
728.418.663-19,Cliente_79502,37,Rio de Janeiro
287.100.387-44,Cliente_81419,25,Belo Horizonte
063.193.133-31,Cliente_51776,26,Porto Alegre
377.850.752-47,Cliente_54040,84,São Paulo
283.107.590-45,Cliente_41255,51,Rio de Janeiro
684.180.140-75,Cliente_21702,73,Belo Horizonte
909.851.221-61,Cliente_66667,33,São Paulo
032.856.807-41,Cliente_72049,88,Porto Alegre
859.167.717-03,Cliente_46478,49,Belo Horizonte
471.873.813-01,Cliente_79048,74,Porto Alegre
464.075.133-83,Cliente_90535,33,Porto Alegre
165.302.769-04,Cliente_23887,19,Belo Horizonte
683.497.342-72,Cliente_79624,18,São Paulo
457.496.104-03,Cliente_80651,38,Rio de Janeiro
696.447.590-79,Duplicata_Cliente_7723,71,São Paulo
447.558.049-81,Cliente_13364,33,Rio de Janeiro
612.613.677-23,Cliente_54870,89,São Paulo
717.613.924-50,Cliente_57687,32,Rio de Janeiro
773.584.389-57,Cliente_38633,65,Belo Horizonte
470.544.712-37,Cliente_52018,53,Rio de Janeiro
349.798.948-79,Cliente_37508,88,São Paulo
732.182.409-80,Cliente_13655,60,Porto Alegre
442.352.892-41,Cliente_9907,55,São Paulo
001.871.282-78,Cliente_46793,30,Rio de Janeiro
331.081.262-61,Cliente_72936,44,Belo Horizonte
024.269.499-37,Cliente_93197,51,Belo Horizonte
901.691.655-58,Cliente_75688,46,Porto Alegre
183.889.311-30,Duplicata_Cliente_1826,19,Rio de Janeiro
866.041.042-49,Duplicata_Cliente_17546,45,Belo Horizonte
536.624.991-00,Duplicata_Cliente_90494,52,Porto Alegre
656.821.515-50,Cliente_46344,65,Porto Alegre
209.032.785-53,Cliente_94740,18,São Paulo
085.785.473-90,Cliente_41054,39,Belo Horizonte
350.558.612-90,Cliente_94720,42,Porto Alegre
791.118.028-80,Cliente_12240,68,Porto Alegre
093.099.262-87,Cliente_16222,19,Rio de Janeiro
998.108.344-54,Duplicata_Cliente_25113,83,Rio de Janeiro
478.863.333-73,Cliente_9150,24,São Paulo
628.394.547-34,Cliente_5891,54,São Paulo
843.994.478-00,Cliente_72729,30,Rio de Janeiro
435.097.979-49,Cliente_80685,82,São Paulo
938.925.779-43,Cliente_1448,70,Belo Horizonte
391.141.272-02,Cliente_56667,54,Belo Horizonte
634.025.921-93,Cliente_62709,75,Belo Horizonte
261.671.347-07,Cliente_6768,55,São Paulo
469.776.699-77,Cliente_26062,42,Belo Horizonte
605.155.882-96,Cliente_38878,51,Porto Alegre
511.665.543-17,Cliente_35626,79,São Paulo
456.222.759-11,Cliente_46773,42,Rio de Janeiro
480.798.823-98,Cliente_29616,33,São Paulo
694.101.175-00,Cliente_93176,30,Belo Horizonte
455.267.007-71,Cliente_92192,82,Belo Horizonte
788.494.120-10,Cliente_26491,40,Rio de Janeiro
072.832.561-64,Cliente_3455,76,Rio de Janeiro
873.352.563-30,Cliente_658,41,Belo Horizonte
073.050.408-51,Cliente_25134,20,Belo Horizonte
363.390.200-70,Cliente_811,82,Belo Horizonte
150.346.039-85,Cliente_51012,21,Rio de Janeiro
444.749.912-65,Cliente_48715,75,São Paulo
574.729.581-07,Cliente_66905,80,São Paulo
977.622.840-28,Cliente_37381,40,Rio de Janeiro
466.794.866-37,Cliente_7165,50,Rio de Janeiro
293.045.606-08,Cliente_30272,27,Rio de Janeiro
032.009.379-47,Cliente_8875,44,Belo Horizonte
033.244.698-05,Cliente_6993,65,Porto Alegre
010.259.258-66,Cliente_10223,79,São Paulo
592.466.415-58,Cliente_94870,38,Belo Horizonte
437.349.879-20,Cliente_60895,43,Belo Horizonte
867.842.355-25,Cliente_49726,29,Rio de Janeiro
557.360.707-31,Cliente_6405,76,São Paulo
511.838.399-44,Cliente_39469,38,Rio de Janeiro
143.136.724-94,Cliente_17377,30,São Paulo
528.846.076-09,Cliente_95556,74,São Paulo
168.992.972-30,Cliente_46413,49,Belo Horizonte
156.188.865-61,Cliente_61973,25,Porto Alegre
171.037.134-05,Cliente_46543,79,Belo Horizonte
277.677.469-92,Cliente_36685,76,São Paulo
321.677.337-04,Cliente_70414,81,Rio de Janeiro
689.137.376-04,Cliente_59452,36,São Paulo
435.865.192-57,Cliente_68562,44,São Paulo
867.644.658-00,Cliente_98740,59,Porto Alegre
910.603.699-66,Cliente_71177,50,São Paulo
925.161.556-03,Cliente_35371,78,São Paulo
183.279.143-24,Cliente_47727,78,São Paulo
374.592.496-70,Cliente_10423,48,Porto Alegre
105.172.630-17,Cliente_88369,42,Belo Horizonte
806.010.366-03,Cliente_48697,20,Belo Horizonte
808.978.362-78,Cliente_21154,84,São Paulo
238.088.024-72,Cliente_80997,42,São Paulo
985.835.314-63,Cliente_55414,34,Porto Alegre
